paper,page,line_idx,text,label,confidence
paper2,13,128,"6th International IEEE/EMBS Conference on Neural Engineering (NER) (Nov. 2013),",SKIP,medium
paper2,13,130,271–274.,SKIP,medium
paper2,13,131,Finger towards Targets using EMS. Proceedings of the 2016 CHI Conference,SKIP,medium
paper2,13,133,"Extended Abstracts on Human Factors in Computing Systems (New York, NY,",KEEP,low
paper2,13,135,"USA, May 2016), 2526–2532.",SKIP,medium
paper2,13,137,Towards Usable Virtual Touch Screen. Proceedings of the 2016 CHI Conference on,SKIP,medium
paper2,13,138,"Human Factors in Computing Systems (New York, NY, USA, 2016), 3694–3705.",KEEP,low
paper2,14,1,"CHI ’24, May 11–16, 2024, Honolulu, HI, USA Yudai Tanaka et al.",SKIP,high
paper2,14,2,"[38] Kim, H.-S., Gim, S.-Y., Kim, W.-R., Choi, M.-H., Choi, S. and Chung, S.-C. 2016. [61] Nitsche, M.A., Boggio, P.S., Fregni, F. and Pascual-Leone, A. 2009. Treatment",KEEP,medium
paper2,14,3,MagTacS: Delivering Tactile Sensation over an Object. Proceedings of the 29th of depression with transcranial direct current stimulation (tDCS): A Review.,SKIP,medium
paper2,14,4,"Annual Symposium on User Interface Software and Technology (New York, NY, Experimental Neurology. 219, 1 (Sep. 2009), 14–19. DOI:https://doi.org/10.1016/j.",SKIP,high
paper2,14,5,"USA, 16 2016), 41–42. expneurol.2009.03.038.",SKIP,medium
paper2,14,6,"[39] Kim, H.-S., Jo, J.-H., Lee, J.-H., Jung, J.-J., An, J.-S., Choi, M.-H. and Chung, S.-C. [62] Nitsche, M.A., Cohen, L.G., Wassermann, E.M., Priori, A., Lang, N., Antal, A.,",KEEP,medium
paper2,14,7,"2021. Development of a Tactile Actuator with Non-Contact and Trans-Object Paulus, W., Hummel, F., Boggio, P.S., Fregni, F. and Pascual-Leone, A. 2008.",KEEP,medium
paper2,14,8,"Characteristics Using a Time-Varying Magnetic Field. Actuators. 10, 6 (Jun. 2021), Transcranial direct current stimulation: State of the art 2008. Brain Stimulation.",KEEP,medium
paper2,14,9,"106. DOI:https://doi.org/10.3390/act10060106. 1, 3 (Jul. 2008), 206–223. DOI:https://doi.org/10.1016/j.brs.2008.06.004.",SKIP,high
paper2,14,10,"[40] Konishi, Y., Hanamitsu, N., Outram, B., Minamizawa, K., Mizuguchi, T. and Sato, [63] Ogihara, S., Amemiya, T., Kuzuoka, H., Narumi, T. and Aoyama, K. 2023. Multi",KEEP,medium
paper2,14,11,A. 2016. Synesthesia suit: the full body immersive experience. ACM SIGGRAPH Surface Electrodes Nerve Bundles Stimulation on the Wrist: Modified Location,SKIP,medium
paper2,14,12,"2016 VR Village (New York, NY, USA, 24 2016), 1. of Tactile Sensation on the Palm. IEEE Access. 11, (2023), 13794–13809. DOI:https:",SKIP,medium
paper2,14,13,"[41] Kono, M., Miyaki, T. and Rekimoto, J. 2018. In-pulse: inducing fear and pain in //doi.org/10.1109/ACCESS.2023.3243175.",SKIP,high
paper2,14,14,"virtual experiences. Proceedings of the 24th ACM Symposium on Virtual Reality [64] Pan, L., Vargas, L., Fleming, A., Hu, X., Zhu, Y. and Huang, H. (Helen) 2020.",SKIP,medium
paper2,14,15,"Software and Technology (New York, NY, USA, 28 2018), 1–5. Evoking haptic sensations in the foot through high-density transcutaneous",KEEP,medium
paper2,14,16,"[42] Kuang, L., Ferro, M., Malvezzi, M., Prattichizzo, D., Robuffo Giordano, P., electrical nerve stimulations. Journal of Neural Engineering. 17, 3 (Jun. 2020),",SKIP,medium
paper2,14,17,"Chinello, F. and Pacchierotti, C. 2023. A Wearable Haptic Device for the Hand 036020. DOI:https://doi.org/10.1088/1741-2552/ab8e8d.",SKIP,high
paper2,14,18,"with Interchangeable End-Effectors. IEEE Transactions on Haptics (ToH). (Jun. [65] Peiris, R.L., Peng, W., Chen, Z., Chan, L. and Minamizawa, K. 2017. ThermoVR:",SKIP,medium
paper2,14,19,"2023), 1–10. DOI:https://doi.org/10.1109/TOH.2023.3284980. Exploring Integrated Thermal Haptic Feedback with Head Mounted Displays.",SKIP,high
paper2,14,20,"[43] Lefaucheur, J.-P., Drouot, X., Von Raison, F., Ménard-Lefaucheur, I., Cesaro, P. Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems",SKIP,medium
paper2,14,21,"and Nguyen, J.-P. 2004. Improvement of motor performance and modulation (New York, NY, USA, Summer 2017), 5452–5456.",KEEP,medium
paper2,14,22,"of cortical excitability by repetitive transcranial magnetic stimulation of the [66] Pena, A.E., Abbas, J.J. and Jung, R. 2021. Channel-hopping during surface electri-",KEEP,medium
paper2,14,23,"motor cortex in Parkinson’s disease. Clinical Neurophysiology. 115, 11 (Nov. cal neurostimulation elicits selective, comfortable, distally referred sensations.",KEEP,medium
paper2,14,24,"2004), 2530–2541. DOI:https://doi.org/10.1016/j.clinph.2004.05.025. Journal of Neural Engineering. 18, 5 (Apr. 2021). DOI:https://doi.org/10.1088/1741-",SKIP,high
paper2,14,25,"[44] Legon, W., Sato, T.F., Opitz, A., Mueller, J., Barbour, A., Williams, A. and Tyler, 2552/abf28c.",KEEP,medium
paper2,14,26,"W.J. 2014. Transcranial focused ultrasound modulates the activity of primary [67] Peterchev, A.V., Murphy, D.L.K. and Goetz, S.M. 2015. Quiet transcranial mag-",KEEP,medium
paper2,14,27,"somatosensory cortex in humans. Nature Neuroscience. 17, 2 (Feb. 2014), 322–329. netic stimulation: Status and future directions. 2015 37th Annual International",KEEP,medium
paper2,14,28,DOI:https://doi.org/10.1038/nn.3620. Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (Aug.,SKIP,high
paper2,14,30,"[46] Li, J., Krall, M., Trummer, F., Memon, A.R., Pepe, A., Gsaxner, C., Jin, Y., Chen, [68] Pfeiffer, M., Dünte, T., Schneegass, S., Alt, F. and Rohs, M. 2015. Cruise Control",KEEP,medium
paper2,14,31,"X., Deutschmann, H., Zefferer, U., Schäfer, U., Campe, G. von and Egger, J. for Pedestrians: Controlling Walking Direction using Electrical Muscle Stim-",KEEP,medium
paper2,14,32,2021. MUG500+: Database of 500 high-resolution healthy human skulls and 29 ulation. Proceedings of the 33rd Annual ACM Conference on Human Factors in,SKIP,medium
paper2,14,33,"craniotomy skulls and implants. Data in Brief. 39, (Dec. 2021), 107524. DOI:https: Computing Systems (New York, NY, USA, Apr. 2015), 2505–2514.",SKIP,medium
paper2,14,34,"//doi.org/10.1016/j.dib.2021.107524. [69] Pineda-Pardo, J.A., Martínez-Fernández, R., Rodríguez-Rojas, R., Del-Alamo,",SKIP,high
paper2,14,35,"[47] Lindeman, R.W., Page, R., Yanagida, Y. and Sibert, J.L. 2004. Towards full-body M., Hernández, F., Foffani, G., Dileone, M., Máñez-Miró, J.U., De Luis-Pastor,",KEEP,medium
paper2,14,36,"haptic feedback: the design and deployment of a spatialized vibrotactile feed- E., Vela, L. and Obeso, J.A. 2019. Microstructural changes of the dentato-rubro-",KEEP,medium
paper2,14,37,back system. Proceedings of the ACM symposium on Virtual reality software and thalamic tract after transcranial MR guided focused ultrasound ablation of the,SKIP,medium
paper2,14,38,"technology (New York, NY, USA, 10 2004), 146–149. posteroventral VIM in essential tremor. Human Brain Mapping. 40, 10 (2019),",KEEP,medium
paper2,14,39,"[48] Liu, X.X., Chai, G.H., Qu, H.E. and Lan, N. 2015. A sensory feedback system for 2933–2942. DOI:https://doi.org/10.1002/hbm.24569.",SKIP,high
paper2,14,41,"Conference of the IEEE Engineering in Medicine and Biology Society (EMBC) (Aug. jects and patient populations, with updates on training, ethical and regulatory",SKIP,medium
paper2,14,43,"[49] Lopes, P., Ion, A., Mueller, W., Hoffmann, D., Jonell, P. and Baudisch, P. 2015. DOI:https://doi.org/10.1016/j.clinph.2020.10.003.",SKIP,high
paper2,14,44,"Proprioceptive Interaction. Proceedings of the 33rd Annual ACM Conference on [71] Rossi, S., Hallett, M., Rossini, P.M., Pascual-Leone, A., and Safety of TMS Con-",SKIP,medium
paper2,14,45,"Human Factors in Computing Systems (New York, NY, USA, 18 2015), 939–948. sensus Group 2009. Safety, ethical considerations, and application guidelines",KEEP,medium
paper2,14,46,[50] Magstim Magstim Rapid2 Operating Manual. for the use of transcranial magnetic stimulation in clinical practice and re-,KEEP,medium
paper2,14,47,"[51] Mamadjanov, A.M., Yusupov, S.M. and Sadirov, S. 2021. ADVANTAGES AND search. Clinical Neurophysiology: Official Journal of the International Feder-",SKIP,medium
paper2,14,48,"THE FUTURE OF CNC MACHINES. Scientific progress. 2, 1 (2021), 1638–1647. ation of Clinical Neurophysiology. 120, 12 (Dec. 2009), 2008–2039. DOI:https:",SKIP,medium
paper2,14,49,"[52] Matsuda, N., Zhao, Y., Chapiro, A., Smith, C. and Lanman, D. 2022. HDR VR. //doi.org/10.1016/j.clinph.2009.08.016.",SKIP,high
paper2,14,50,"ACM SIGGRAPH 2022 Emerging Technologies (New York, NY, USA, 25 2022), 1–2. [72] Sasaki, T., Liu, K.-H., Hasegawa, T., Hiyama, A. and Inami, M. 2019. Virtual",SKIP,medium
paper2,14,51,"[53] McCabe, C.S., Haigh, R.C., Halligan, P.W. and Blake, D.R. 2003. Referred sensa- Super-Leaping: Immersive Extreme Jumping in VR. Proceedings of the 10th",SKIP,medium
paper2,14,52,"tions in patients with complex regional pain syndrome type 1. Rheumatology. Augmented Human International Conference 2019 (New York, NY, USA, 11 2019),",SKIP,medium
paper2,14,53,"42, 9 (Sep. 2003), 1067–1073. DOI:https://doi.org/10.1093/rheumatology/keg298. 1–8.",SKIP,high
paper2,14,54,"[54] McNair, N.A. 2017. MagPy: A Python toolbox for controlling Magstim tran- [73] Sathya, A., Li, J., Rahman, T., Gao, G. and Peng, H. 2022. Calico: Relocatable",KEEP,medium
paper2,14,55,"scranial magnetic stimulators. Journal of Neuroscience Methods. 276, (Jan. 2017), On-cloth Wearables with Fast, Reliable, and Precise Locomotion. Proceedings",SKIP,medium
paper2,14,56,"33–37. DOI:https://doi.org/10.1016/j.jneumeth.2016.11.006. of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies. 6, 3 (7",SKIP,high
paper2,14,57,"[55] Minamizawa, K., Fukamachi, S., Kajimoto, H., Kawakami, N. and Tachi, S. 2007. 2022), 136:1-136:32. DOI:https://doi.org/10.1145/3550323.",SKIP,high
paper2,14,58,"Gravity grabber: wearable haptic display to present virtual mass sensation. [74] Scarpelli, A., Demofonti, A., Terracina, F., Ciancio, A.L. and Zollo, L. 2020.",KEEP,medium
paper2,14,59,"ACM SIGGRAPH 2007 emerging technologies (New York, NY, USA, 5 2007), 8-es. Evoking Apparent Moving Sensation in the Hand via Transcutaneous Electrical",SKIP,medium
paper2,14,60,"[56] Momosaki, R., Abo, M., Watanabe, S., Kakuda, W., Yamada, N. and Kinoshita, S. Nerve Stimulation. Frontiers in Neuroscience. 14, (2020). DOI:https://doi.org/10.",SKIP,high
paper2,14,62,"Rehabilitation for Poststroke Dysphagia: An Open-Label Case Series. Neu- [75] Schorr, S.B. and Okamura, A.M. 2017. Fingertip Tactile Devices for Virtual Object",KEEP,medium
paper2,14,63,"romodulation: Technology at the Neural Interface. 18, 7 (Oct. 2015), 630–635. Manipulation and Exploration. Proceedings of the 2017 CHI Conference on Human",SKIP,medium
paper2,14,64,"DOI:https://doi.org/10.1111/ner.12308. Factors in Computing Systems (New York, NY, USA, Summer 2017), 3115–3119.",SKIP,high
paper2,14,65,"[57] Mull, B.R. and Seyal, M. 2001. Transcranial magnetic stimulation of left prefrontal [76] Slopsema, J.P., Boss, J.M., Heyboer, L.A., Tobias, C.M., Draggoo, B.P., Finn, K.E.,",KEEP,medium
paper2,14,66,"cortex impairs working memory. Clinical Neurophysiology: Official Journal of the Hoff, P.J. and Polasek, K.H. 2018. Natural Sensations Evoked in Distal Extremities",SKIP,medium
paper2,14,67,"International Federation of Clinical Neurophysiology. 112, 9 (Sep. 2001), 1672–1675. Using Surface Electrical Stimulation. The Open Biomedical Engineering Journal.",KEEP,medium
paper2,14,68,"DOI:https://doi.org/10.1016/s1388-2457(01)00606-x. 12, (2018), 72. DOI:https://doi.org/10.2174/1874120701812010072.",SKIP,high
paper2,14,69,"[58] N, G., Nh, J., V, M. and B, G. 2017. Transcranial magnetic stimulation devices for [77] Sodhi, R., Poupyrev, I., Glisson, M. and Israr, A. 2013. AIREAL: interactive tactile",KEEP,medium
paper2,14,70,"biphasic and polyphasic ultra-high frequency protocols. Biology, Engineering experiences in free air. ACM Transactions on Graphics. 32, 4 (Jul. 2013), 1–10.",SKIP,medium
paper2,14,71,"and Medicine. 3, 1 (2017). DOI:https://doi.org/10.15761/BEM.1000136. DOI:https://doi.org/10.1145/2461912.2462007.",SKIP,high
paper2,14,72,"[59] Navarro de Lara, L.I., Daneshzand, M., Mascarenas, A., Paulson, D., Pratt, K., [78] Starburst: Eyes-In With Meta’s 20K Nit HDR Display Tech: 2022. https://www.",KEEP,medium
paper2,14,73,"Okada, Y., Raij, T., Makarov, S.N. and Nummenmaa, A. 2021. A 3-axis coil design uploadvr.com/starburst-hdr-demo/. Accessed: 2023-09-14.",KEEP,medium
paper2,14,74,"for multichannel TMS arrays. NeuroImage. 224, (Jan. 2021), 117355. DOI:https: [79] Strohmeier, P., Güngör, S., Herres, L., Gudea, D., Fruchard, B. and Steimle, J. 2020.",SKIP,medium
paper2,14,75,//doi.org/10.1016/j.neuroimage.2020.117355. bARefoot: Generating Virtual Materials using Motion Coupled Vibration in,SKIP,high
paper2,14,76,[60] Next generation full body haptic suit -bHaptics TactSuit: https://www.bhaptics. Shoes. Proceedings of the 33rd Annual ACM Symposium on User Interface Software,SKIP,medium
paper2,14,78,"[80] Sutherland, I. 1965. The Ultimate Display. Proceedings of the IFIPS Congress",SKIP,medium
paper2,14,79,65(2):506-508. New York: IFIP (1965).,SKIP,medium
paper2,15,1,"Haptic Source-effector: Full-body Haptics via Non-invasive Brain Stimulation CHI ’24, May 11–16, 2024, Honolulu, HI, USA",SKIP,high
paper2,15,2,"[81] Suzuki, S., Aoyama, K., Kojima, R., Izumi, K., Fushimi, T. and Ochiai, Y. 2023. [91] Thielscher, A. and Kammer, T. 2004. Electric field properties of two commercial",KEEP,medium
paper2,15,4,"ulation. ACM SIGGRAPH 2023 Posters (New York, NY, USA, 23 2023), 1–2. ology. 115, 7 (Jul. 2004), 1697–1708. DOI:https://doi.org/10.1016/j.clinph.2004.02.",SKIP,high
paper2,15,5,"[82] Szecsi, J., Schiller, M., Straube, A. and Gerling, D. 2009. A comparison of func- 019.",KEEP,medium
paper2,15,6,"tional electrical and magnetic stimulation for propelled cycling of paretic pa- [92] Triggs, W.J., Calvanio, R. and Levine, M. 1997. Transcranial magnetic stimulation",KEEP,medium
paper2,15,7,"tients. Archives of Physical Medicine and Rehabilitation. 90, 4 (Apr. 2009), 564–570. reveals a hemispheric asymmetry correlate of intermanual differences in motor",KEEP,medium
paper2,15,8,"DOI:https://doi.org/10.1016/j.apmr.2008.09.572. performance. Neuropsychologia. 35, 10 (Oct. 1997), 1355–1363. DOI:https://doi.",SKIP,high
paper2,15,10,"cal Muscle Stimulation’s Dexterity by means of Back of the Hand Actuation. [93] Tsao, C.-A., Wu, T.-C., Tsai, H.-R., Wei, T.-Y., Liao, F.-Y., Chapman, S. and Chen,",KEEP,medium
paper2,15,11,Proceedings of the 2021 CHI Conference on Human Factors in Computing Systems B.-Y. 2022. FrictShoes: Providing Multilevel Nonuniform Friction Feedback on,SKIP,medium
paper2,15,12,"(New York, NY, USA, 6 2021), 1–12. Shoes in VR. IEEE Transactions on Visualization and Computer Graphics. 28, 5",SKIP,medium
paper2,15,13,"[84] Tamaki, E., Miyaki, T. and Rekimoto, J. 2011. PossessedHand: techniques for (May 2022), 2026–2036. DOI:https://doi.org/10.1109/TVCG.2022.3150492.",SKIP,high
paper2,15,14,"controlling human hands using electrical muscles stimuli. Proceedings of the [94] Vargas, L., Whitehouse, G., Huang, H., Zhu, Y. and Hu, X. 2019. Evoked Haptic",SKIP,medium
paper2,15,15,"SIGCHI Conference on Human Factors in Computing Systems (New York, NY, Sensation in the Hand With Concurrent Non-Invasive Nerve Stimulation. IEEE",SKIP,medium
paper2,15,16,"USA, May 2011), 543–552. Transactions on Biomedical Engineering. 66, 10 (Oct. 2019), 2761–2767. DOI:https:",SKIP,medium
paper2,15,17,"[85] Tanaka, Y., Nishida, J. and Lopes, P. 2022. Electrical Head Actuation: Enabling //doi.org/10.1109/TBME.2019.2895575.",SKIP,high
paper2,15,18,"Interactive Systems to Directly Manipulate Head Orientation. CHI Conference on [95] Wassermann, E.M., McShane, L.M., Hallett, M. and Cohen, L.G. 1992. Nonin-",SKIP,medium
paper2,15,19,"Human Factors in Computing Systems (New Orleans LA USA, Apr. 2022), 1–15. vasive mapping of muscle representations in human motor cortex. Electroen-",KEEP,medium
paper2,15,20,"[86] Tanaka, Y., Shen, A., Kong, A. and Lopes, P. 2023. Full-hand Electro-Tactile cephalography and Clinical Neurophysiology. 85, 1 (Feb. 1992), 1–8. DOI:https:",SKIP,medium
paper2,15,21,Feedback without Obstructing Palmar Side of Hand. Proceedings of the 2023 CHI //doi.org/10.1016/0168-5597(92)90094-r.,SKIP,high
paper2,15,22,"Conference on Human Factors in Computing Systems (New York, NY, USA, 19 [96] Whitmire, E., Benko, H., Holz, C., Ofek, E. and Sinclair, M. 2018. Haptic Re-",SKIP,medium
paper2,15,24,"[87] Tanaka, Y., Takahashi, A. and Lopes, P. Interactive Benefits from Switching Reality Controller. Proceedings of the 2018 CHI Conference on Human Factors in",SKIP,medium
paper2,15,25,"Electrical to Magnetic Muscle Stimulation. October 29, 2023 (New York, NY, Computing Systems (New York, NY, USA, 19 2018), 1–12.",KEEP,medium
paper2,15,26,"USA), 1–12. [97] Yano, H., Ogi, T. and Hirose, M. 1998. Development of Haptic Suit for whole",KEEP,medium
paper2,15,27,"[88] Tang, A.D., Lowe, A.S., Garrett, A.R., Woodward, R., Bennett, W., Canty, A.J., human body using vibrators. Transactions of the Virtual Reality Society of Japan.",KEEP,medium
paper2,15,28,"Garry, M.I., Hinder, M.R., Summers, J.J., Gersner, R., Rotenberg, A., Thickbroom, 3, 3 (1998), 141–147. DOI:https://doi.org/10.18974/tvrsj.3.3_141.",SKIP,high
paper2,15,29,"G., Walton, J. and Rodger, J. 2016. Construction and Evaluation of Rodent- [98] Yoo, S., Mittelstein, D.R., Hurt, R.C., Lacroix, J. and Shapiro, M.G. 2022. Focused",KEEP,medium
paper2,15,30,"Specific rTMS Coils. Frontiers in Neural Circuits. 10, (2016). ultrasound excites cortical neurons via mechanosensitive calcium accumulation",KEEP,medium
paper2,15,31,"[89] Teng, S.-Y., Li, P., Nith, R., Fonseca, J. and Lopes, P. 2021. Touch&Fold: A Foldable and ion channel amplification. Nature Communications. 13, 1 (Jan. 2022), 493.",KEEP,medium
paper2,15,32,Haptic Actuator for Rendering Touch in Mixed Reality. Proceedings of the 2021 DOI:https://doi.org/10.1038/s41467-022-28040-1.,SKIP,high
paper2,15,33,"CHI Conference on Human Factors in Computing Systems (New York, NY, USA, 6 [99] Yoshimoto, S., Kuroda, Y., Imura, M. and Oshiro, O. 2011. Development of a",SKIP,medium
paper2,15,35,"[90] Teng, S.-Y., Lin, C.-L., Chiang, C., Kuo, T.-S., Chan, L., Huang, D.-Y. and Chen, control. 2011 Annual International Conference of the IEEE Engineering in Medicine",SKIP,medium
paper2,15,36,"B.-Y. 2019. TilePoP: Tile-type Pop-up Prop for Virtual Reality. Proceedings of the and Biology Society (Aug. 2011), 3463–3466.",SKIP,medium
paper2,15,37,"32nd Annual ACM Symposium on User Interface Software and Technology (New [100] Yoshimoto, S., Kuroda, Y., Uranishi, Y., Imura, M. and Oshiro, O. 2014. Rough-",SKIP,medium
paper2,15,38,"York, NY, USA, 17 2019), 639–649. ness Modulation of Real Materials Using Electrotactile Augmentation. Haptics:",KEEP,low
paper2,15,40,10–17.,SKIP,medium
